id,Premium_Wines,Value_Wines,Food_Pairing_Meat,Food_Pairing_Seafood,Food_Pairing_Spicy,Food_Pairing_Dessert,Flavor_Profile_Spice,Flavor_Profile_Oak
5249955,1,0,0,1,0,0,0,1.0
1693733,1,0,0,0,0,1,0,0.0
2194104,1,0,1,1,0,0,1,0.0
16879,1,0,1,1,0,0,0,0.0
9145,1,0,1,0,1,0,1,0.0
1627555,0,1,1,0,1,0,1,0.0
9253,1,0,1,0,1,0,1,0.0
100774,1,0,0,0,0,1,0,0.0
1181837,0,1,0,1,1,0,0,0.0
1373344,0,1,0,1,0,0,0,0.0
10633,0,0,1,0,1,0,1,0.0
1381018,0,0,0,0,0,1,0,0.0
1943820,1,0,1,1,0,0,0,0.0
39384,1,0,1,0,0,0,0,0.0
3167619,0,0,1,1,0,0,0,0.0
2539941,0,0,0,1,1,0,0,0.0
2518473,1,0,1,1,0,0,0,0.0
86870,1,0,1,0,0,0,0,0.0
75905,0,0,0,1,0,0,0,0.0
1154044,0,1,1,0,0,0,0,0.0
1258483,0,0,0,1,0,0,0,0.0
1135900,0,1,0,1,0,0,0,1.0
2260236,0,1,1,0,0,0,0,0.0
86560,1,0,1,0,0,0,0,0.0
1181389,0,0,1,0,0,0,0,0.0
2652463,0,0,1,0,1,0,1,0.0
7575144,1,0,0,1,0,0,0,1.0
1638731,0,0,1,0,0,0,0,0.0
5664459,0,0,1,1,0,0,0,0.0
1785170,0,1,1,0,0,0,0,0.0
3398999,0,0,0,1,1,0,0,0.0
1255155,0,1,1,0,0,0,1,1.0
5310748,0,1,0,1,1,0,0,0.0
1807541,0,1,0,1,1,0,0,0.0
1718116,0,1,1,0,0,0,1,1.0
79014,1,0,1,0,0,0,1,1.0
2595857,1,0,1,0,0,0,1,1.0
4264930,1,0,1,0,0,0,1,1.0
4583652,1,0,1,1,0,0,1,1.0
1713673,1,0,1,1,0,0,1,1.0
1654862,1,0,0,1,1,1,0,0.0
5367168,1,0,1,1,0,0,1,1.0
1746733,1,0,1,0,0,0,1,1.0
2035649,1,0,1,1,0,0,1,1.0
86662,1,0,1,0,0,0,1,1.0
1116961,0,1,1,0,0,0,1,1.0
1838294,0,1,1,0,0,0,1,1.0
10327660,0,1,0,1,0,0,0,1.0
3119400,0,1,0,1,0,0,0,0.0
4923887,0,0,1,0,0,0,1,1.0
5091324,0,1,1,0,1,1,0,0.0
3353712,0,0,0,1,0,0,0,1.0
80230,0,0,0,1,0,0,0,1.0
1254695,1,1,0,1,1,0,0,0.0
1851706,1,0,0,1,1,1,0,0.0
6629676,1,0,0,1,1,0,0,0.0
5578723,1,0,0,1,1,0,0,0.0
6135655,1,1,0,1,1,0,0,0.0
1641593,1,0,1,1,0,0,1,1.0
1221832,1,0,0,1,1,0,0,0.0
3568576,1,0,0,1,1,0,0,0.0
1745068,1,0,0,1,1,0,0,0.0
6060271,1,0,0,1,1,0,0,0.0
5226733,1,0,1,1,0,0,1,1.0
8809,1,0,0,1,0,0,0,1.0
7405149,0,0,1,1,0,0,1,1.0
2110451,0,0,1,1,0,0,1,1.0
93928,0,1,0,1,1,0,1,0.0
6818874,0,0,1,0,0,0,1,1.0
1218598,0,0,1,0,0,0,1,1.0
1268730,0,1,1,0,0,0,1,1.0
1245291,0,1,0,1,1,0,1,0.0
2236150,0,1,1,0,0,0,1,1.0
1216610,0,0,0,1,0,0,0,0.0
1501715,1,0,1,0,0,0,1,1.0
82693,0,0,1,0,0,0,1,1.0
1655158,0,1,0,1,0,0,0,0.0
1600784,1,0,0,1,0,0,0,0.0
2357839,0,1,0,1,0,0,0,0.0
7164725,0,1,1,0,0,0,1,1.0
12046,0,0,1,0,0,0,1,1.0
1627851,0,0,0,1,0,0,0,0.0
1554085,0,0,0,1,0,0,0,0.0
1865022,0,1,0,1,0,0,0,0.0
98446,0,0,0,1,0,0,0,0.0
6522017,0,0,0,1,0,0,0,1.0
1101055,1,0,1,0,0,0,1,1.0
1451764,0,1,0,1,0,0,1,1.0
5658215,0,0,1,0,0,0,1,1.0
1155776,0,0,1,0,0,0,1,1.0
1155459,0,0,1,0,0,0,1,1.0
1691851,0,1,1,0,0,0,1,1.0
1759156,0,0,1,0,0,0,1,1.0
6548140,0,0,1,1,0,0,1,1.0
1640758,0,0,1,0,0,0,1,1.0
24260,0,0,1,0,0,0,1,1.0
16877,0,0,0,1,0,0,0,1.0
19427,0,1,1,0,0,0,1,1.0
4343180,0,0,1,0,0,0,1,1.0
1852661,0,1,1,0,0,0,1,1.0
1167430,0,1,1,0,0,0,1,1.0
4111073,0,0,1,1,0,0,1,1.0
1713811,0,1,0,1,1,0,1,0.0
4238435,0,1,1,0,0,0,1,1.0
3172450,0,0,1,1,0,0,1,1.0
1134851,0,1,1,0,0,0,1,1.0
5279276,0,0,1,0,0,0,1,1.0
1970586,0,1,1,1,1,0,0,1.0
1084098,0,1,1,0,0,0,1,1.0
2049251,0,0,1,0,0,0,1,1.0
6505614,0,0,1,1,0,0,1,1.0
4110791,0,0,1,0,0,0,1,1.0
1558434,0,0,1,0,0,0,1,1.0
1135405,0,1,0,1,0,0,1,0.0
1167512,1,0,0,1,0,0,0,0.0
1257535,1,0,1,0,0,0,1,1.0
1168079,1,0,1,0,0,0,1,1.0
1998398,0,0,0,1,1,0,0,0.0
13073818,0,0,0,1,1,0,0,0.0
1769768,1,0,1,0,0,0,1,1.0
1255670,0,0,1,1,0,0,1,1.0
85126,0,0,1,0,0,0,1,1.0
2579978,0,0,0,1,0,0,0,1.0
4782190,0,0,1,0,0,0,1,1.0
2526438,1,0,0,1,0,0,0,1.0
2330420,1,0,1,0,0,0,1,1.0
1606893,0,1,0,1,0,0,0,0.0
4586250,0,0,1,1,0,0,1,1.0
1232509,0,0,0,1,0,0,0,1.0
57034,0,1,1,0,0,0,1,1.0
1220452,0,1,1,0,0,0,1,1.0
1194716,0,0,0,1,0,0,0,1.0
1811574,0,1,1,0,0,0,1,1.0
2698336,0,1,1,0,0,0,0,1.0
2919483,0,1,1,0,0,0,0,0.0
1386951,0,1,1,0,0,0,0,0.0
7483,0,1,1,0,1,0,1,0.0
1533811,0,1,0,1,0,0,0,0.0
2293221,0,1,1,0,1,0,1,0.0
1751111,0,1,0,1,1,0,0,0.0
2015937,0,0,0,1,0,0,0,0.0
1142038,0,1,0,1,0,0,0,0.0
1635482,0,0,1,0,0,0,0,0.0
5172651,0,0,1,0,0,0,0,0.0
5815,0,1,0,0,0,0,0,0.0
3954646,0,0,0,1,0,0,0,0.0
2425872,0,0,0,1,0,0,0,1.0
2876176,0,0,1,0,0,0,0,0.0
1616811,0,0,1,0,0,0,0,0.0
1183541,0,1,1,0,0,0,0,0.0
1167815,0,1,0,1,0,0,0,0.0
2518314,0,0,0,1,0,0,0,0.0
2123278,0,0,0,1,0,0,0,0.0
5328644,0,0,1,0,0,0,0,0.0
1468308,0,0,1,0,0,0,0,0.0
6220663,0,0,1,0,0,0,0,1.0
1262107,0,0,0,0,1,0,0,0.0
1235923,0,0,1,0,0,0,0,0.0
1605409,0,0,1,0,0,0,0,0.0
4525261,0,0,0,1,0,0,0,0.0
11731355,0,0,0,0,0,0,0,0.0
8288,0,0,1,0,1,0,1,0.0
5408257,1,0,1,0,0,0,0,0.0
1450510,0,1,0,1,1,0,0,0.0
1792155,0,1,0,1,0,0,0,0.0
1158162,0,0,1,0,0,0,0,0.0
97589,0,0,1,0,0,0,0,0.0
4505020,0,0,1,0,0,0,0,1.0
2339723,0,0,1,0,0,0,0,1.0
1515864,0,1,0,1,0,0,0,0.0
2700140,0,1,0,1,0,0,0,0.0
1108239,0,0,1,0,1,0,1,0.0
2051,0,0,1,0,1,0,1,0.0
1189647,1,0,1,0,0,0,0,1.0
13923,1,0,1,0,1,0,1,0.0
63074,1,0,1,0,0,0,0,1.0
1364642,1,0,1,0,0,0,0,1.0
91681,1,0,1,0,0,0,0,0.0
1552260,1,0,1,0,0,0,0,1.0
5356842,0,0,1,0,0,0,0,0.0
92700,1,0,1,0,0,0,0,1.0
1949840,1,0,1,0,0,0,0,1.0
4436794,0,1,0,1,0,0,0,0.0
4829707,0,1,1,0,0,0,0,0.0
5052777,0,0,1,0,0,0,0,0.0
1250006,0,1,0,1,0,0,0,0.0
5742225,1,0,1,0,0,0,0,0.0
4653588,0,0,1,0,0,0,0,0.0
69324,0,0,1,0,0,0,0,0.0
1787832,0,1,0,1,0,0,0,0.0
6139413,0,0,1,0,0,1,0,0.0
1318157,0,0,1,0,0,0,0,0.0
4861382,0,0,1,0,0,0,0,1.0
7455974,0,1,1,0,0,0,0,0.0
1469085,0,0,1,0,1,0,1,0.0
2383158,0,1,0,1,0,0,0,0.0
7845,0,0,1,0,0,0,0,0.0
377,0,1,0,1,0,0,0,0.0
1261459,0,0,1,0,0,0,0,0.0
1624805,0,0,0,1,0,0,0,0.0
1128058,0,0,0,1,0,0,0,0.0
1660725,0,0,1,0,0,0,0,0.0
3433569,0,0,0,1,0,0,0,0.0
1183275,0,1,0,1,0,0,0,0.0
2569561,0,0,1,0,0,0,0,0.0
4052546,0,0,1,0,0,0,0,0.0
1386579,0,0,1,0,0,0,0,0.0
3810575,0,0,1,0,0,0,0,0.0
1957714,0,1,1,0,0,0,0,0.0
2379349,0,0,1,0,0,0,0,0.0
1250032,0,0,1,0,0,0,0,0.0
1195256,0,1,1,0,0,0,0,0.0
3985628,0,1,1,0,0,0,0,1.0
4667985,0,0,1,0,0,0,0,0.0
1318599,0,1,0,1,0,0,0,1.0
1174495,0,0,1,0,0,0,0,0.0
5731163,0,0,1,0,1,0,1,0.0
4196977,0,1,1,0,0,0,0,0.0
2412421,0,0,0,1,0,0,0,0.0
1170798,0,0,1,0,0,0,0,0.0
1761095,0,0,1,0,0,0,0,1.0
1115207,0,0,1,0,0,0,0,1.0
2327743,0,1,1,0,0,0,0,0.0
1506970,1,0,1,0,0,0,0,1.0
1815743,1,0,1,0,0,0,0,0.0
1153577,1,0,1,0,0,0,0,0.0
1318318,1,0,0,1,0,0,1,0.0
1279907,0,0,1,0,0,0,0,0.0
1213955,0,1,1,0,0,0,0,0.0
1213914,0,1,1,0,0,0,0,0.0
1154186,0,0,1,0,0,0,0,0.0
2297256,0,0,1,0,0,0,1,1.0
2661658,0,0,0,0,0,0,1,1.0
1131331,0,1,0,1,0,0,0,0.0
1753241,0,0,0,0,0,0,0,1.0
1516814,0,0,0,0,0,0,1,1.0
1504762,0,0,1,0,0,0,1,0.0
1685409,0,0,0,1,0,0,0,1.0
5568843,0,1,0,1,0,0,0,1.0
5390540,0,1,1,0,0,0,1,1.0
4800933,0,1,1,0,0,0,1,1.0
4603938,0,0,0,1,0,0,0,0.0
7850057,1,1,0,1,0,0,0,0.0
10007,1,0,1,0,0,0,1,1.0
1099834,1,1,1,0,0,0,0,0.0
5005588,1,0,0,1,0,0,0,1.0
90803,0,0,1,0,0,0,0,0.0
1141095,0,0,0,1,1,0,0,0.0
1680370,0,0,1,0,0,0,0,1.0
1602205,1,0,1,0,0,0,0,0.0
2033834,1,0,0,1,1,0,0,0.0
1822810,1,0,0,1,0,0,1,0.0
5503309,1,0,0,1,0,0,0,1.0
10178,1,1,0,1,0,0,0,0.0
4240932,1,0,0,1,0,0,0,1.0
5645818,1,0,1,0,0,0,0,1.0
1229487,1,0,1,0,0,0,1,1.0
1695939,1,0,1,0,0,0,1,1.0
1838666,1,0,0,1,1,0,0,1.0
2530782,1,0,0,1,0,0,1,1.0
5821233,1,0,0,1,1,0,0,0.0
1878426,1,0,1,0,0,0,1,1.0
1753288,1,1,0,1,0,0,0,1.0
12821,1,0,1,0,0,0,1,0.0
4596856,1,0,0,1,0,0,0,1.0
12736,1,1,1,0,0,0,0,1.0
1576665,1,1,0,1,1,0,0,0.0
2260564,1,0,0,1,1,0,0,0.0
2726270,1,0,0,1,0,0,1,1.0
6989897,1,0,0,1,0,0,0,0.0
1167280,1,1,1,0,0,0,0,1.0
94081,1,0,0,1,1,0,0,1.0
2727978,0,1,0,1,1,0,0,0.0
2379961,0,1,0,1,1,0,0,0.0
1099061,0,1,0,1,1,0,0,0.0
1243300,1,0,1,0,0,0,0,0.0
1519460,1,0,0,1,0,0,0,0.0
1174044,1,1,1,0,0,0,0,0.0
67124,1,0,0,1,0,0,0,1.0
2603438,1,0,1,0,0,0,0,1.0
5528776,1,0,0,1,0,0,0,0.0
8826,1,1,0,1,0,0,0,1.0
6932806,1,0,1,0,0,0,1,0.0
1176830,1,0,0,1,0,0,0,0.0
1177164,1,1,1,0,0,0,0,0.0
1133763,0,0,1,0,0,0,0,0.0
1799786,0,0,1,0,0,0,0,1.0
5046986,0,1,0,1,0,0,0,0.0
1929339,0,1,0,1,1,0,0,0.0
1212993,0,0,0,1,0,0,0,0.0
5582963,0,0,0,1,0,0,0,0.0
2851161,0,0,1,0,0,0,0,1.0
1677593,0,0,0,1,0,0,0,1.0
5054546,0,0,1,0,0,0,1,1.0
1152818,1,1,0,1,0,0,0,1.0
1422054,1,0,1,0,0,0,1,1.0
1570958,1,0,0,1,0,0,0,1.0
1517850,0,1,1,0,0,0,0,1.0
88729,0,0,1,0,0,0,0,1.0
83496,0,1,1,0,0,0,0,1.0
1997031,0,1,1,0,0,0,1,0.0
1718130,0,1,0,1,1,0,0,0.0
1764200,0,1,1,0,0,0,1,0.0
2596105,0,0,0,1,0,0,0,0.0
1479541,0,1,1,0,0,0,0,0.0
1444740,0,1,0,1,1,0,0,0.0
1698911,0,0,0,1,1,1,0,0.0
2210484,0,0,0,1,0,0,0,0.0
8201051,0,0,1,0,0,0,0,1.0
1711899,0,0,1,0,0,0,0,0.0
2376179,0,0,1,0,0,0,0,1.0
5392451,0,0,0,1,0,0,0,0.0
2575905,0,0,1,0,0,0,0,1.0
16639,0,0,1,0,0,0,0,1.0
2627980,0,0,1,0,0,0,0,1.0
1898254,0,0,0,1,0,0,0,1.0
7604286,1,1,0,1,1,0,0,0.0
5369923,1,1,0,1,1,0,0,0.0
1469123,1,0,1,0,0,0,0,1.0
1572345,1,0,0,1,1,0,0,1.0
1634006,1,1,1,0,0,0,1,0.0
3964703,1,0,1,0,0,0,0,1.0
5404502,1,0,1,0,0,0,0,1.0
1153180,1,1,0,1,1,0,0,0.0
1663571,1,0,0,1,1,0,0,0.0
1201078,1,0,0,1,1,0,0,1.0
2739104,1,0,1,0,0,0,1,1.0
1243590,1,1,1,0,0,0,0,0.0
2128268,1,1,1,0,0,0,0,1.0
4340,1,0,1,0,0,0,0,1.0
1376117,1,0,1,0,0,0,1,1.0
1547013,1,0,1,0,0,0,1,1.0
4007470,1,0,1,0,1,0,1,1.0
1645768,0,0,0,1,0,0,0,0.0
1210479,0,0,1,0,0,0,0,1.0
61754,1,0,1,0,0,0,0,1.0
1152829,0,0,1,0,1,0,1,1.0
1144072,0,0,1,0,0,0,0,0.0
1491498,0,0,0,0,0,0,1,1.0
1881482,1,1,1,0,0,0,0,1.0
3964972,0,1,0,1,0,0,0,0.0
4280420,0,1,1,0,0,0,1,1.0
87860,1,0,1,0,0,0,0,1.0
2147947,0,0,1,0,0,0,0,1.0
5669512,0,0,0,1,1,0,1,0.0
8069167,0,0,0,1,1,0,1,0.0
6683,0,0,1,0,0,0,1,1.0
3755685,0,0,0,1,0,0,0,0.0
5017238,0,0,1,0,0,0,1,1.0
1822796,0,0,0,1,0,0,0,0.0
2523565,1,0,1,0,1,0,1,1.0
1173335,1,0,1,0,0,0,1,1.0
1427229,0,0,0,1,0,0,0,0.0
3000294,0,0,0,1,0,0,1,1.0
1831057,1,0,1,0,0,0,1,1.0
1932072,0,0,1,0,0,0,1,1.0
1960907,0,1,0,1,0,0,0,0.0
1255697,0,0,0,1,0,0,0,1.0
77895,1,1,1,0,1,0,1,1.0
89267,0,1,1,0,1,0,1,1.0
87584,0,1,1,0,1,0,1,1.0
1775310,1,0,0,0,0,1,0,0.0
1209409,1,0,1,0,1,0,1,1.0
1421035,0,1,1,0,1,0,1,1.0
7906,0,1,1,0,1,0,1,1.0
1711334,0,1,1,0,1,0,1,1.0
1773447,0,0,1,0,1,0,1,1.0
10014290,1,0,0,1,0,0,0,0.0
2517233,0,0,0,1,0,0,0,0.0
1510225,0,1,1,0,0,0,0,1.0
1438949,0,1,1,0,0,0,0,1.0
1645575,0,0,1,0,0,0,0,1.0
1245810,0,0,1,0,0,0,0,1.0
5330320,0,0,0,1,1,0,1,0.0
91660,0,1,0,1,0,0,0,0.0
1553818,0,0,0,1,1,0,0,0.0
1269082,0,0,0,1,0,0,0,0.0
81934,0,0,0,1,0,0,0,0.0
1229665,0,0,0,1,0,0,0,0.0
4316416,0,0,1,0,0,0,1,0.0
1887010,0,1,1,0,1,0,1,1.0
91007,0,0,0,1,0,0,0,0.0
1806396,0,0,1,0,0,0,0,0.0
1669168,0,1,0,0,0,0,0,0.0
1319055,0,0,1,0,0,0,0,1.0
3353687,0,0,0,1,0,0,0,0.0
2411290,0,1,1,0,0,0,1,1.0
1132928,0,0,0,1,0,0,1,1.0
2874118,0,1,0,1,0,0,0,0.0
1218878,0,0,1,0,0,0,1,1.0
1157913,0,1,1,0,0,0,1,1.0
86079,0,0,1,0,0,0,1,1.0
2461372,0,0,0,1,0,0,0,0.0
1517920,0,0,1,0,0,0,1,1.0
2587042,0,0,1,0,0,0,0,1.0
1929538,0,0,1,0,0,0,0,1.0
8624,0,0,1,0,0,0,0,1.0
5354595,0,0,1,0,0,0,1,1.0
4317934,0,0,1,0,0,0,0,1.0
1392035,1,0,1,0,0,0,0,1.0
3999246,0,0,0,1,0,0,0,0.0
4910616,0,0,0,1,0,0,0,0.0
1864807,0,0,1,0,0,0,0,0.0
3538738,0,0,0,1,1,0,0,0.0
94209,0,0,1,0,0,0,0,1.0
1624447,0,0,0,1,0,0,0,0.0
1546691,0,1,1,0,0,0,0,1.0
1213152,0,0,0,1,0,0,0,0.0
10553,0,1,0,1,0,0,0,0.0
4026178,0,1,0,1,0,0,0,1.0
1194669,0,1,1,0,1,0,1,1.0
1125071,0,1,1,0,1,0,1,1.0
1895592,0,0,1,0,0,0,0,1.0
21664,0,1,1,0,0,0,1,1.0
2226867,0,0,0,1,0,0,0,1.0
2485162,0,1,0,1,0,0,0,0.0
1680677,0,0,0,1,1,0,1,0.0
1817172,0,0,0,1,0,0,0,0.0
2465152,0,1,0,1,0,0,1,0.0
3818604,0,0,1,0,0,0,1,1.0
1370028,0,0,0,1,0,0,0,1.0
1302124,0,0,1,0,1,0,0,1.0
1743464,1,0,0,1,0,0,1,1.0
4860474,1,0,1,0,1,0,0,1.0
78356,0,0,1,0,1,0,0,1.0
5975685,1,0,1,0,1,0,1,1.0
4301943,1,0,1,0,1,0,1,1.0
1690684,1,0,0,1,0,0,0,1.0
1147167,1,0,1,0,1,0,1,1.0
1117353,1,0,0,1,0,0,0,1.0
2319716,0,0,1,0,0,0,0,1.0
1219383,0,0,0,1,1,0,0,0.0
5597212,1,0,0,1,0,0,0,1.0
5093448,1,0,0,1,0,0,1,1.0
1690396,1,0,1,0,0,0,0,1.0
4933611,0,0,0,1,0,0,0,0.0
2170223,0,0,0,0,0,1,0,0.0
5360022,0,0,0,0,1,0,0,0.0
15116,0,1,1,0,0,0,1,0.0
2269470,0,0,1,0,0,0,0,1.0
2193963,0,0,0,1,0,0,0,1.0
5538237,0,0,0,1,0,0,0,0.0
2203897,0,0,0,1,0,0,0,0.0
1783550,0,1,0,1,0,0,0,0.0
1501198,0,1,1,0,0,0,0,0.0
1287614,0,0,1,0,0,0,1,0.0
4106411,1,0,1,0,0,0,1,0.0
1680985,1,0,0,1,0,0,0,1.0
4620911,0,1,0,1,0,0,0,0.0
1141258,0,0,1,0,0,0,1,0.0
2307860,0,0,0,1,0,0,0,1.0
76502,0,0,1,0,0,0,0,0.0
18705,1,0,1,0,0,0,0,1.0
78379,1,0,1,0,0,0,0,0.0
9348,1,0,0,1,0,0,0,0.0
24904,1,0,1,0,0,0,1,1.0
7129662,1,0,0,1,1,0,0,0.0
1490710,1,0,1,0,0,0,1,0.0
4255469,1,0,1,0,0,0,1,0.0
1852779,0,0,0,0,1,0,0,0.0
1137063,0,0,0,1,0,0,0,0.0
1219731,1,0,1,0,0,0,0,0.0
1681003,0,1,0,0,0,0,0,0.0
1693721,1,1,0,1,0,0,0,0.0
1108372,1,0,1,0,0,0,1,0.0
2658133,1,0,1,0,0,0,0,0.0
4886847,1,1,1,0,0,0,1,0.0
1129321,1,0,1,0,0,0,0,0.0
2037659,1,0,1,0,0,0,0,0.0
1610035,1,0,1,0,0,0,0,0.0
68254,0,0,0,1,0,0,0,1.0
3962258,0,0,0,1,0,0,0,0.0
1138862,0,0,0,0,0,1,0,0.0
1541414,0,0,0,0,0,1,0,0.0
1498938,0,0,1,0,0,0,0,0.0
1222419,0,1,1,0,0,0,0,0.0
1982694,1,1,0,1,0,0,0,0.0
1174071,0,0,0,0,0,1,0,0.0
2401683,0,0,0,1,0,0,0,0.0
1242026,0,0,0,1,0,0,0,0.0
1153034,0,0,0,1,0,0,0,0.0
23034,0,0,1,0,0,0,0,0.0
2324834,0,0,0,1,0,0,0,0.0
1649496,0,0,0,1,0,0,0,0.0
1387508,0,1,1,0,0,0,0,0.0
1582300,0,0,1,0,1,0,0,0.0
2603323,0,0,1,0,0,0,0,0.0
5540,0,0,1,0,0,0,0,0.0
1635495,0,0,1,0,0,0,0,0.0
4906494,1,0,0,1,0,0,1,0.0
1495524,1,1,0,1,1,0,0,0.0
11676,0,0,0,0,0,1,0,0.0
1189100,0,0,1,0,0,0,0,0.0
24208,0,0,0,1,0,0,0,0.0
8057021,1,0,1,0,0,0,0,0.0
3252153,1,1,0,1,0,0,0,0.0
5403084,1,0,0,1,0,0,0,0.0
1125707,1,1,1,0,0,0,1,0.0
13571,1,0,0,1,0,0,0,0.0
1117160,0,0,0,1,0,0,0,0.0
1108233,0,0,1,0,0,0,1,0.0
1364837,0,0,0,1,0,0,0,0.0
1424395,0,0,1,0,0,0,0,0.0
5367406,0,0,1,0,0,0,0,0.0
1169888,1,0,1,0,0,0,1,0.0
2101607,1,0,1,0,0,0,0,0.0
5354870,1,0,1,0,0,0,0,0.0
3254165,1,0,1,0,0,0,0,0.0
2321625,1,0,0,1,0,0,0,0.0
5330381,0,0,0,1,0,0,0,0.0
1145476,0,1,1,0,0,0,0,0.0
1895661,0,0,1,0,0,0,0,0.0
6723,1,0,0,1,0,0,0,0.0
5483369,1,0,1,0,0,0,0,0.0
2124803,0,1,0,0,1,0,0,0.0
4057261,0,0,1,0,0,0,0,0.0
4883420,0,0,0,1,0,0,0,0.0
1157248,0,1,0,1,0,0,0,0.0
2910788,0,0,0,1,0,0,0,0.0
1084898,0,1,0,1,0,0,0,0.0
5509,0,0,0,1,0,0,0,0.0
2441340,0,0,1,0,0,0,0,0.0
18185,1,0,1,0,0,0,0,0.0
5304235,1,1,1,0,0,0,1,0.0
4324887,1,0,0,1,0,0,0,0.0
1181046,1,0,1,0,0,0,0,0.0
1627871,1,0,1,0,0,0,1,0.0
6288184,0,0,0,1,0,0,0,0.0
83473,0,0,1,0,0,0,0,0.0
79537,0,0,0,1,0,0,0,0.0
2303843,0,1,0,1,0,0,0,0.0
2499102,0,0,1,0,0,0,1,0.0
4628405,0,1,0,1,0,0,0,1.0
5148127,0,0,0,0,0,0,1,0.0
2311197,0,0,1,0,0,0,0,1.0
1922265,1,0,0,1,0,0,0,0.0
18099,0,0,1,0,0,0,1,1.0
2389763,0,0,0,0,1,1,1,0.0
2460453,0,0,0,0,1,1,0,0.0
1430116,0,0,0,0,0,0,0,0.0
3933833,0,0,1,1,0,0,0,0.0
4029760,0,0,1,1,0,0,0,0.0
1122377,0,0,1,0,0,0,0,0.0
2418188,0,0,0,1,0,0,0,0.0
4035846,0,0,1,1,0,0,0,0.0
1634779,0,1,1,0,0,0,0,0.0
2603440,1,0,0,1,0,1,0,1.0
5154414,1,0,1,1,0,0,0,1.0
4257060,0,1,0,1,0,0,0,0.0
6206,1,0,1,0,0,0,1,1.0
3535986,1,0,1,0,1,0,0,0.0
5569080,0,0,0,1,0,0,0,0.0
16606,0,1,0,1,0,0,0,1.0
3474539,0,0,1,0,0,0,0,0.0
5300536,0,1,0,1,0,0,0,0.0
3191850,1,0,0,1,0,0,1,1.0
4928547,0,0,0,1,0,0,0,0.0
14329,0,0,0,0,1,1,1,0.0
2379303,1,0,0,1,0,0,0,0.0
5034164,1,0,1,1,1,0,0,1.0
100054,1,0,1,1,1,0,0,0.0
1182034,1,0,1,0,1,0,0,0.0
6279433,0,0,1,1,0,0,1,0.0
2328196,0,0,0,1,0,0,0,0.0
1176558,0,0,0,1,0,0,0,0.0
2486745,1,0,0,1,0,0,0,0.0
12534500,0,1,1,1,0,0,0,0.0
1685255,0,0,1,0,1,0,0,0.0
7245366,0,0,0,1,0,0,1,0.0
9056,0,1,1,0,1,0,0,1.0
4086154,0,1,0,1,0,0,0,1.0
5390352,1,0,1,1,0,0,0,1.0
5069320,1,0,1,0,1,0,0,1.0
9929,1,0,1,1,0,0,0,0.0
4017306,1,0,1,0,1,0,0,0.0
5091197,0,0,0,1,0,0,0,0.0
1811582,0,0,0,1,0,0,0,1.0
2019412,1,0,1,0,1,0,0,0.0
5941853,1,0,1,1,1,0,0,0.0
2220113,1,0,1,0,0,0,0,0.0
6708,1,0,1,1,0,0,0,0.0
9194,0,0,1,0,0,0,0,0.0
1252714,0,1,0,1,0,0,0,1.0
6016001,1,0,0,1,0,0,0,1.0
5175822,1,0,1,0,0,0,0,0.0
5306760,1,0,1,1,1,0,0,0.0
2570781,1,0,1,0,1,0,0,1.0
1212069,1,1,0,1,0,0,0,0.0
1186389,1,0,1,0,1,0,0,0.0
5573727,1,0,1,1,0,0,0,0.0
4478233,1,0,1,1,0,0,0,0.0
1909111,1,0,1,1,0,0,0,0.0
92198,1,0,1,0,1,0,0,0.0
6394941,1,0,1,1,1,0,0,0.0
1749657,1,0,1,0,1,0,0,1.0
4018533,1,0,1,1,1,0,0,0.0
5107791,1,0,1,1,0,0,0,0.0
1958631,1,0,1,1,0,0,0,0.0
2433484,1,0,1,1,1,0,0,0.0
1379762,1,0,1,0,0,0,0,1.0
10541,1,0,1,1,1,0,0,0.0
5109810,1,0,1,1,0,0,0,0.0
1612504,1,0,1,0,1,0,0,0.0
4906,0,0,0,1,0,0,0,0.0
1557011,1,0,1,1,0,0,0,1.0
1173786,0,0,1,0,0,0,0,0.0
3477034,0,1,1,0,0,0,0,0.0
1164098,0,1,0,1,0,0,0,0.0
1132702,0,0,1,0,0,0,0,0.0
88029,0,0,0,1,0,0,0,0.0
9489,0,0,1,0,0,0,0,1.0
768,0,0,0,1,0,0,0,0.0
1310456,0,0,1,0,0,0,0,1.0
1787979,1,0,0,1,0,0,0,1.0
1154199,1,0,1,0,0,0,0,0.0
1404755,1,0,0,1,0,0,0,1.0
72524,1,0,1,0,0,0,0,0.0
1513227,0,1,1,0,0,0,0,0.0
1922118,1,0,0,0,1,1,0,0.0
1126014,0,1,0,1,0,0,0,0.0
2426188,1,0,1,0,1,0,0,0.0
4918897,0,0,1,1,0,0,0,0.0
1605392,1,0,0,1,0,0,0,0.0
16630,1,0,0,1,0,0,0,0.0
8805,1,0,1,1,1,0,0,0.0
1622331,1,0,0,1,0,0,0,1.0
1456236,1,0,0,1,0,0,0,1.0
5131433,1,0,1,0,0,0,0,0.0
1996697,1,0,1,1,0,0,0,0.0
1642257,1,0,0,1,0,0,0,1.0
1159008,1,0,1,0,1,0,0,0.0
7304,0,1,0,1,0,0,0,1.0
13954,1,0,1,0,0,0,1,0.0
1217043,1,0,1,1,0,0,1,0.0
1135790,0,0,0,0,1,0,0,0.0
11665,1,0,1,0,0,0,1,0.0
